GameID,Week,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4
201109120mia,1,Patriots,7,7,14,10,2011,Dolphins,7,0,10,7
201109120den,1,Raiders,0,16,0,7,2011,Broncos,3,0,10,7
201109180oti,2,Ravens,0,10,0,3,2011,Titans,0,10,10,6
201109180nyj,2,Jaguars,3,0,0,0,2011,Jets,9,6,14,3
201109180det,2,Chiefs,3,0,0,0,2011,Lions,7,13,7,21
201109180nor,2,Bears,7,3,3,0,2011,Saints,3,13,7,7
201109180pit,2,Seahawks,0,0,0,0,2011,Steelers,7,10,7,0
201109180car,2,Packers,0,7,16,7,2011,Panthers,10,3,0,10
201109180clt,2,Browns,0,14,0,13,2011,Colts,3,6,3,7
201109180was,2,Cardinals,7,0,7,7,2011,Redskins,0,10,0,12
201109180buf,2,Raiders,0,21,0,14,2011,Bills,0,3,14,21
201109180min,2,Buccaneers,0,0,10,14,2011,Vikings,7,10,0,3
201109180sfo,2,Cowboys,0,7,7,10,2011,49ers,0,14,7,3
201109180nwe,2,Chargers,7,0,0,14,2011,Patriots,7,13,0,15
201109180den,2,Bengals,0,3,12,7,2011,Broncos,7,3,7,7
201109180mia,2,Texans,6,10,0,7,2011,Dolphins,3,0,7,3
201109180atl,2,Eagles,0,10,21,0,2011,Falcons,7,7,7,14
201109190nyg,2,Rams,6,0,10,0,2011,Giants,7,14,7,0
201109250cle,3,Dolphins,7,3,3,3,2011,Browns,0,7,3,7
201109250nor,3,Texans,10,6,3,14,2011,Saints,0,10,7,23
201109250cin,3,49ers,0,0,3,10,2011,Bengals,3,0,0,5
201109250car,3,Jaguars,0,10,0,0,2011,Panthers,2,3,3,8
201109250oti,3,Broncos,7,0,7,0,2011,Titans,0,10,0,7
201109250buf,3,Patriots,14,7,3,7,2011,Bills,0,10,7,17
201109250phi,3,Giants,14,0,0,15,2011,Eagles,0,13,3,0
201109250min,3,Lions,0,0,10,13,2011,Vikings,6,14,0,3
201109250rai,3,Jets,7,10,0,7,2011,Raiders,7,10,7,10
201109250sdg,3,Chiefs,0,0,7,10,2011,Chargers,0,10,7,3
201109250ram,3,Ravens,21,6,3,7,2011,Rams,0,0,7,0
201109250sea,3,Cardinals,0,10,0,0,2011,Seahawks,3,3,7,0
201109250chi,3,Packers,7,10,3,7,2011,Bears,0,10,0,7
201109250tam,3,Falcons,0,3,0,10,2011,Buccaneers,3,10,3,0
201109250clt,3,Steelers,10,0,0,13,2011,Colts,0,13,0,7
201109260dal,3,Redskins,6,3,7,0,2011,Cowboys,3,6,3,6
201110020ram,4,Redskins,7,7,3,0,2011,Rams,0,0,0,10
201110020kan,4,Vikings,7,0,3,7,2011,Chiefs,3,6,6,7
201110020dal,4,Lions,0,3,14,17,2011,Cowboys,7,13,10,0
201110020phi,4,49ers,0,3,14,7,2011,Eagles,7,13,3,0
201110020cle,4,Titans,7,14,10,0,2011,Browns,3,3,0,7
201110020htx,4,Steelers,0,0,7,3,2011,Texans,7,3,0,7
201110020jax,4,Saints,7,7,6,3,2011,Jaguars,0,10,0,0
201110020cin,4,Bills,0,17,0,3,2011,Bengals,3,0,10,10
201110020chi,4,Panthers,3,17,0,9,2011,Bears,10,14,0,10
201110020crd,4,Giants,0,10,0,21,2011,Cardinals,3,3,14,7
201110020sea,4,Falcons,7,17,3,3,2011,Seahawks,0,7,14,7
201110020gnb,4,Broncos,3,14,0,6,2011,Packers,14,14,14,7
201110020rai,4,Patriots,7,10,7,7,2011,Raiders,3,7,3,6
201110020sdg,4,Dolphins,7,3,3,3,2011,Chargers,7,6,10,3
201110020rav,4,Jets,7,10,0,0,2011,Ravens,17,10,7,0
201110030tam,4,Colts,3,7,7,0,2011,Buccaneers,0,7,10,7
201110090jax,5,Bengals,7,6,0,17,2011,Jaguars,7,6,0,7
201110090pit,5,Titans,3,0,7,7,2011,Steelers,7,14,7,10
201110090clt,5,Chiefs,0,14,7,7,2011,Colts,7,17,0,0
201110090htx,5,Raiders,3,9,3,10,2011,Texans,7,7,3,3
201110090buf,5,Eagles,0,7,7,10,2011,Bills,7,14,10,0
201110090car,5,Saints,10,10,3,7,2011,Panthers,6,7,7,7
201110090nyg,5,Seahawks,14,0,2,20,2011,Giants,7,7,0,11
201110090min,5,Cardinals,0,3,7,0,2011,Vikings,28,0,3,3
201110090sfo,5,Buccaneers,3,0,0,0,2011,49ers,7,17,10,14
201110090nwe,5,Jets,0,7,7,7,2011,Patriots,7,3,14,6
201110090den,5,Chargers,6,17,0,6,2011,Broncos,7,3,0,14
201110090atl,5,Packers,0,6,9,10,2011,Falcons,7,7,0,0
201110100det,5,Bears,0,10,0,3,2011,Lions,0,7,14,3
201110160gnb,6,Rams,0,3,0,0,2011,Packers,3,21,0,0
201110160nyg,6,Bills,14,3,0,7,2011,Giants,7,10,7,3
201110160cin,6,Colts,0,7,0,10,2011,Bengals,7,3,10,7
201110160atl,6,Panthers,3,7,7,0,2011,Falcons,7,7,0,17
201110160pit,6,Jaguars,0,3,7,3,2011,Steelers,7,10,0,0
201110160det,6,49ers,0,12,3,10,2011,Lions,10,0,3,6
201110160was,6,Eagles,7,13,0,0,2011,Redskins,0,3,3,7
201110160rai,6,Browns,0,7,0,10,2011,Raiders,7,7,10,0
201110160rav,6,Texans,0,7,7,0,2011,Ravens,7,3,6,13
201110160nwe,6,Cowboys,3,7,3,3,2011,Patriots,3,10,0,7
201110160tam,6,Saints,7,3,3,7,2011,Buccaneers,3,17,3,3
201110160chi,6,Vikings,0,3,7,0,2011,Bears,16,10,10,3
201110170nyj,6,Dolphins,3,3,0,0,2011,Jets,7,7,3,7
201110230mia,7,Broncos,0,0,0,15,2011,Dolphins,0,6,0,9
201110230oti,7,Texans,3,17,7,14,2011,Titans,0,0,7,0
201110230nyj,7,Chargers,7,14,0,0,2011,Jets,3,7,7,10
201110230cle,7,Seahawks,0,0,3,0,2011,Browns,0,3,0,3
201110230tam,7,Bears,7,7,7,3,2011,Buccaneers,2,3,0,13
201110230det,7,Falcons,10,7,3,3,2011,Lions,3,3,10,0
201110230car,7,Redskins,0,6,7,7,2011,Panthers,3,6,14,10
201110230crd,7,Steelers,7,10,9,6,2011,Cardinals,0,7,7,6
201110230dal,7,Rams,0,7,0,0,2011,Cowboys,7,10,3,14
201110230min,7,Packers,7,6,20,0,2011,Vikings,7,10,0,10
201110230rai,7,Chiefs,14,0,7,7,2011,Raiders,0,0,0,0
201110230nor,7,Colts,0,7,0,0,2011,Saints,21,13,14,14
201110240jax,7,Ravens,0,0,0,7,2011,Jaguars,3,3,3,3
201110300ram,8,Saints,0,0,7,14,2011,Rams,0,17,7,7
201110300rav,8,Cardinals,3,21,0,3,2011,Ravens,0,6,14,10
201110300nyg,8,Dolphins,7,7,3,0,2011,Giants,3,7,0,10
201110300oti,8,Colts,0,0,3,7,2011,Titans,3,17,0,7
201110300htx,8,Jaguars,0,7,0,7,2011,Texans,7,0,7,10
201110300car,8,Vikings,7,7,7,3,2011,Panthers,0,14,7,0
201110300buf,8,Redskins,0,0,0,0,2011,Bills,7,6,7,3
201110300den,8,Lions,7,17,14,7,2011,Broncos,3,0,0,7
201110300pit,8,Patriots,0,10,0,7,2011,Steelers,7,10,3,5
201110300sfo,8,Browns,0,3,0,7,2011,49ers,10,7,0,3
201110300sea,8,Bengals,10,7,0,17,2011,Seahawks,0,3,3,6
201110300phi,8,Cowboys,0,0,0,7,2011,Eagles,14,10,3,7
201110310kan,8,Chargers,0,3,9,8,2011,Chiefs,10,3,0,7
201111060clt,9,Falcons,14,7,7,3,2011,Colts,0,7,0,0
201111060dal,9,Seahawks,3,3,0,7,2011,Cowboys,3,3,7,10
201111060kan,9,Dolphins,7,7,14,3,2011,Chiefs,3,0,0,0
201111060htx,9,Browns,3,0,3,6,2011,Texans,14,10,3,3
201111060buf,9,Jets,0,3,17,7,2011,Bills,0,0,3,8
201111060was,9,49ers,0,13,3,3,2011,Redskins,0,3,0,8
201111060nor,9,Buccaneers,0,3,3,10,2011,Saints,7,10,7,3
201111060rai,9,Broncos,7,0,17,14,2011,Raiders,3,14,7,0
201111060oti,9,Bengals,0,7,7,10,2011,Titans,3,14,0,0
201111060nwe,9,Giants,0,0,10,14,2011,Patriots,0,0,3,17
201111060crd,9,Rams,3,6,4,0,2011,Cardinals,3,0,3,7
201111060sdg,9,Packers,21,7,3,14,2011,Chargers,7,10,7,14
201111060pit,9,Ravens,3,6,7,7,2011,Steelers,0,6,0,14
201111070phi,9,Bears,7,10,3,10,2011,Eagles,0,10,14,0
201111100sdg,10,Raiders,7,10,7,0,2011,Chargers,3,0,14,0
201111130phi,10,Cardinals,0,7,0,14,2011,Eagles,0,14,0,3
201111130dal,10,Bills,0,7,0,0,2011,Cowboys,14,14,6,10
201111130cin,10,Steelers,14,3,7,0,2011,Bengals,7,3,7,0
201111130clt,10,Jaguars,3,0,7,7,2011,Colts,0,3,0,0
201111130tam,10,Texans,9,7,14,7,2011,Buccaneers,0,3,0,6
201111130atl,10,Saints,3,7,7,6,2011,Falcons,3,3,7,10
201111130kan,10,Broncos,7,3,0,7,2011,Chiefs,0,0,7,3
201111130cle,10,Rams,0,10,0,3,2011,Browns,3,6,3,0
201111130mia,10,Redskins,3,3,3,0,2011,Dolphins,7,3,3,7
201111130car,10,Titans,14,3,3,10,2011,Panthers,0,0,3,0
201111130sea,10,Ravens,0,7,3,7,2011,Seahawks,10,9,3,0
201111130sfo,10,Giants,3,3,7,7,2011,49ers,3,6,3,15
201111130chi,10,Lions,0,6,0,7,2011,Bears,10,10,17,0
201111130nyj,10,Patriots,6,7,10,14,2011,Jets,0,9,0,7
201111140gnb,10,Vikings,0,0,7,0,2011,Packers,14,3,14,14
201111170den,11,Jets,0,3,7,3,2011,Broncos,3,0,7,7
201111200cle,11,Jaguars,0,7,0,3,2011,Browns,0,7,0,7
201111200gnb,11,Buccaneers,0,10,3,13,2011,Packers,7,14,0,14
201111200mia,11,Bills,3,3,0,2,2011,Dolphins,14,14,7,0
201111200rav,11,Bengals,7,0,7,10,2011,Ravens,0,14,10,7
201111200det,11,Panthers,10,17,0,8,2011,Lions,0,14,14,21
201111200was,11,Cowboys,7,3,0,14,2011,Redskins,0,14,3,7
201111200min,11,Raiders,3,21,3,0,2011,Vikings,7,0,0,14
201111200sfo,11,Cardinals,0,0,0,7,2011,49ers,6,3,14,0
201111200ram,11,Seahawks,0,10,7,7,2011,Rams,7,0,0,0
201111200atl,11,Titans,0,3,7,7,2011,Falcons,7,6,10,0
201111200chi,11,Chargers,3,7,7,3,2011,Bears,3,14,14,0
201111200nyg,11,Eagles,0,10,0,7,2011,Giants,0,3,0,7
201111210nwe,11,Chiefs,3,0,0,0,2011,Patriots,0,10,17,7
201111240det,12,Packers,0,7,17,3,2011,Lions,0,0,0,15
201111240dal,12,Dolphins,3,3,10,3,2011,Cowboys,0,10,0,10
201111240rav,12,49ers,3,0,3,0,2011,Ravens,3,3,0,10
201111270ram,12,Cardinals,3,0,17,3,2011,Rams,7,3,0,10
201111270oti,12,Buccaneers,3,7,7,0,2011,Titans,7,3,0,13
201111270nyj,12,Bills,7,7,7,3,2011,Jets,0,14,7,7
201111270cin,12,Browns,7,10,3,0,2011,Bengals,7,0,10,6
201111270atl,12,Vikings,0,0,7,7,2011,Falcons,7,10,0,7
201111270jax,12,Texans,7,13,0,0,2011,Jaguars,7,3,0,3
201111270clt,12,Panthers,3,7,7,10,2011,Colts,0,10,3,6
201111270rai,12,Bears,0,7,0,13,2011,Raiders,6,6,6,7
201111270sea,12,Redskins,7,0,0,16,2011,Seahawks,0,7,3,7
201111270phi,12,Patriots,7,17,7,7,2011,Eagles,10,3,0,7
201111270sdg,12,Broncos,0,7,3,3,2011,Chargers,3,7,3,0
201111270kan,12,Steelers,0,13,0,0,2011,Chiefs,3,3,0,3
201111280nor,12,Giants,0,3,7,14,2011,Saints,0,21,14,14
201112010sea,13,Eagles,0,7,0,7,2011,Seahawks,7,10,7,7
201112040buf,13,Titans,10,7,3,3,2011,Bills,7,3,0,7
201112040pit,13,Bengals,0,7,0,0,2011,Steelers,0,28,7,0
201112040tam,13,Panthers,14,10,7,7,2011,Buccaneers,3,9,0,7
201112040nwe,13,Colts,0,3,0,21,2011,Patriots,3,14,14,0
201112040mia,13,Raiders,0,0,0,14,2011,Dolphins,6,7,21,0
201112040htx,13,Falcons,0,3,7,0,2011,Texans,3,7,0,7
201112040was,13,Jets,7,3,3,21,2011,Redskins,7,6,0,6
201112040chi,13,Chiefs,0,7,3,0,2011,Bears,0,3,0,0
201112040min,13,Broncos,7,0,14,14,2011,Vikings,5,10,7,10
201112040cle,13,Ravens,0,10,7,7,2011,Browns,0,0,3,7
201112040sfo,13,Rams,0,0,0,0,2011,49ers,3,6,10,7
201112040nyg,13,Packers,7,14,7,10,2011,Giants,10,7,7,11
201112040crd,13,Cowboys,0,10,3,0,2011,Cardinals,3,0,3,7
201112040nor,13,Lions,0,7,10,0,2011,Saints,3,21,0,7
201112050jax,13,Chargers,10,14,7,7,2011,Jaguars,0,14,0,0
201112080pit,14,Browns,3,0,0,0,2011,Steelers,7,0,0,7
201112110nyj,14,Chiefs,3,0,0,7,2011,Jets,7,21,7,2
201112110cin,14,Texans,3,0,7,10,2011,Bengals,6,10,3,0
201112110rav,14,Colts,0,3,0,7,2011,Ravens,10,7,7,0
201112110was,14,Patriots,14,6,14,0,2011,Redskins,10,10,7,0
201112110mia,14,Eagles,0,24,0,2,2011,Dolphins,7,0,3,0
201112110jax,14,Buccaneers,7,7,0,0,2011,Jaguars,0,28,0,13
201112110det,14,Vikings,7,7,7,7,2011,Lions,21,10,0,3
201112110oti,14,Saints,3,3,3,13,2011,Titans,0,3,7,7
201112110car,14,Falcons,7,0,10,14,2011,Panthers,7,16,0,0
201112110den,14,Bears,0,0,7,3,2011,Broncos,0,0,0,10
201112110crd,14,49ers,3,9,7,0,2011,Cardinals,0,7,7,7
201112110sdg,14,Bills,0,0,10,0,2011,Chargers,7,9,14,7
201112110gnb,14,Raiders,0,0,7,9,2011,Packers,14,17,12,3
201112110dal,14,Giants,5,10,7,15,2011,Cowboys,7,10,3,14
201112120sea,14,Rams,0,3,3,7,2011,Seahawks,10,0,10,10
201112150atl,15,Jaguars,0,0,7,7,2011,Falcons,10,17,14,0
201112170tam,15,Cowboys,14,14,3,0,2011,Buccaneers,0,0,15,0
201112180ram,15,Bengals,3,0,10,7,2011,Rams,0,6,0,7
201112180buf,15,Dolphins,0,13,7,10,2011,Bills,7,0,0,16
201112180nyg,15,Redskins,3,14,3,3,2011,Giants,0,3,0,7
201112180kan,15,Packers,0,0,7,7,2011,Chiefs,6,0,3,10
201112180clt,15,Titans,0,6,0,7,2011,Colts,3,0,14,10
201112180chi,15,Seahawks,7,0,17,14,2011,Bears,7,7,0,0
201112180htx,15,Panthers,7,14,0,7,2011,Texans,0,0,6,7
201112180min,15,Saints,7,14,14,7,2011,Vikings,3,10,0,7
201112180rai,15,Lions,7,7,0,14,2011,Raiders,7,10,0,10
201112180crd,15,Browns,7,3,7,0,2011,Cardinals,0,7,0,10
201112180phi,15,Jets,0,13,0,6,2011,Eagles,14,14,10,7
201112180den,15,Patriots,7,20,7,7,2011,Broncos,13,3,0,7
201112180sdg,15,Ravens,0,7,0,7,2011,Chargers,7,10,14,3
201112190sfo,15,Steelers,0,0,3,0,2011,49ers,3,3,7,7
201112220clt,16,Texans,10,0,3,3,2011,Colts,3,3,3,10
201112240pit,16,Rams,0,0,0,0,2011,Steelers,3,7,3,14
201112240nwe,16,Dolphins,3,14,0,7,2011,Patriots,0,0,17,10
201112240buf,16,Broncos,7,0,7,0,2011,Bills,0,17,6,17
201112240oti,16,Jaguars,7,3,0,7,2011,Titans,10,7,3,3
201112240cin,16,Cardinals,0,0,0,16,2011,Bengals,10,10,3,0
201112240nyj,16,Giants,0,10,7,12,2011,Jets,7,0,0,7
201112240rav,16,Browns,0,0,7,7,2011,Ravens,10,7,3,0
201112240kan,16,Raiders,3,0,7,3,2011,Chiefs,3,0,3,7
201112240car,16,Buccaneers,0,10,0,6,2011,Panthers,10,10,21,7
201112240was,16,Vikings,3,7,13,10,2011,Redskins,0,10,10,6
201112240det,16,Chargers,0,0,10,0,2011,Lions,10,14,7,7
201112240dal,16,Eagles,7,7,3,3,2011,Cowboys,0,0,0,7
201112240sea,16,49ers,0,3,10,6,2011,Seahawks,7,3,0,7
201112250gnb,16,Bears,0,3,7,11,2011,Packers,7,7,14,7
201112260nor,16,Falcons,10,0,3,3,2011,Saints,7,14,10,14
201201010ram,17,49ers,7,13,7,7,2011,Rams,7,0,3,17
201201010phi,17,Redskins,0,0,7,3,2011,Eagles,3,7,3,21
201201010nwe,17,Bills,21,0,0,0,2011,Patriots,0,14,14,21
201201010htx,17,Titans,0,13,3,7,2011,Texans,7,3,3,9
201201010gnb,17,Lions,9,10,15,7,2011,Packers,10,14,7,14
201201010mia,17,Jets,7,3,0,7,2011,Dolphins,3,3,0,13
201201010nor,17,Panthers,7,10,0,0,2011,Saints,14,10,14,7
201201010jax,17,Colts,0,3,3,7,2011,Jaguars,7,3,6,3
201201010min,17,Bears,0,14,0,3,2011,Vikings,10,3,0,0
201201010rai,17,Chargers,7,17,7,7,2011,Raiders,7,6,6,7
201201010crd,17,Seahawks,0,3,7,10,2011,Cardinals,7,3,7,3
201201010den,17,Chiefs,7,0,0,0,2011,Broncos,0,0,3,0
201201010cin,17,Ravens,10,7,0,7,2011,Bengals,3,0,7,6
201201010cle,17,Steelers,0,3,10,0,2011,Browns,0,6,3,0
201201010atl,17,Buccaneers,0,7,11,6,2011,Falcons,21,21,0,3
201201010nyg,17,Cowboys,0,0,7,7,2011,Giants,7,14,0,10
201201070htx,100,Bengals,7,3,0,0,2011,Texans,7,10,7,7
201201070nor,100,Lions,7,7,7,7,2011,Saints,0,10,14,21
201201080nyg,100,Falcons,0,2,0,0,2011,Giants,0,7,10,7
201201080den,100,Steelers,6,0,7,10,2011,Broncos,0,20,0,3
201201140sfo,200,Saints,0,14,0,18,2011,49ers,14,3,3,16
201201140nwe,200,Broncos,0,7,3,0,2011,Patriots,14,21,7,3
201201150rav,200,Texans,3,10,0,0,2011,Ravens,17,0,0,3
201201150gnb,200,Giants,10,10,0,17,2011,Packers,3,7,3,7
201201220nwe,300,Ravens,0,10,10,0,2011,Patriots,3,10,3,7
201201220sfo,300,Giants,0,10,0,7,2011,49ers,7,0,7,3
201202050nwe,400,Giants,9,0,6,6,2011,Patriots,0,10,7,0
201209050nyg,1,Cowboys,0,7,10,7,2012,Giants,0,3,7,7
201209090chi,1,Colts,7,7,0,7,2012,Bears,7,17,10,7
201209090htx,1,Dolphins,3,0,7,0,2012,Texans,0,24,3,3
201209090kan,1,Falcons,10,10,14,6,2012,Chiefs,3,14,0,7
201209090nyj,1,Bills,0,7,7,14,2012,Jets,7,20,14,7
201209090nor,1,Redskins,10,10,10,10,2012,Saints,7,7,3,15
201209090oti,1,Patriots,7,14,7,6,2012,Titans,3,0,7,3
201209090cle,1,Eagles,0,10,0,7,2012,Browns,3,0,3,10
201209090det,1,Rams,3,10,0,10,2012,Lions,0,10,3,14
201209090min,1,Jaguars,3,6,3,11,2012,Vikings,0,7,7,9
201209090crd,1,Seahawks,3,0,10,3,2012,Cardinals,3,7,3,7
201209090gnb,1,49ers,3,13,7,7,2012,Packers,0,7,0,15
201209090tam,1,Panthers,0,0,7,3,2012,Buccaneers,10,3,0,3
201209090den,1,Steelers,0,10,3,6,2012,Broncos,0,7,7,17
201209100rav,1,Bengals,0,10,3,0,2012,Ravens,10,7,17,10
201209100rai,1,Chargers,3,7,6,6,2012,Raiders,3,3,0,8
201209130gnb,2,Bears,0,0,3,7,2012,Packers,0,13,0,10
201209160mia,2,Raiders,7,3,0,3,2012,Dolphins,7,0,14,14
201209160cin,2,Browns,3,7,7,10,2012,Bengals,7,10,7,10
201209160buf,2,Chiefs,0,0,3,14,2012,Bills,7,14,14,0
201209160nwe,2,Cardinals,6,0,7,7,2012,Patriots,3,3,3,9
201209160clt,2,Vikings,3,3,0,14,2012,Colts,7,10,3,3
201209160phi,2,Ravens,7,10,0,6,2012,Eagles,7,0,10,7
201209160jax,2,Texans,10,7,7,3,2012,Jaguars,0,0,7,0
201209160nyg,2,Buccaneers,3,21,3,7,2012,Giants,6,7,3,25
201209160car,2,Saints,10,3,0,14,2012,Panthers,7,14,7,7
201209160ram,2,Redskins,14,7,7,0,2012,Rams,3,13,7,8
201209160sea,2,Cowboys,0,7,0,0,2012,Seahawks,10,3,7,7
201209160pit,2,Jets,7,3,0,0,2012,Steelers,3,10,7,7
201209160sdg,2,Titans,0,3,7,0,2012,Chargers,14,3,7,14
201209160sfo,2,Lions,6,0,3,10,2012,49ers,7,7,3,10
201209170atl,2,Broncos,0,7,0,14,2012,Falcons,10,10,7,0
201209200car,3,Giants,10,10,6,10,2012,Panthers,0,0,7,0
201209230cle,3,Bills,14,0,3,7,2012,Browns,0,7,7,0
201209230nor,3,Chiefs,3,3,7,11,2012,Saints,7,3,14,0
201209230oti,3,Lions,6,3,7,25,2012,Titans,10,10,0,21
201209230mia,3,Jets,0,3,7,10,2012,Dolphins,7,3,7,3
201209230was,3,Bengals,14,10,0,14,2012,Redskins,7,3,14,7
201209230clt,3,Jaguars,3,0,10,9,2012,Colts,7,7,0,3
201209230chi,3,Rams,0,3,3,0,2012,Bears,3,7,0,13
201209230dal,3,Buccaneers,7,0,0,3,2012,Cowboys,7,3,0,6
201209230min,3,49ers,0,3,10,0,2012,Vikings,7,10,0,7
201209230sdg,3,Falcons,6,14,0,7,2012,Chargers,0,0,3,0
201209230crd,3,Eagles,0,0,6,0,2012,Cardinals,10,14,0,3
201209230den,3,Texans,7,14,10,0,2012,Broncos,5,6,0,14
201209230rai,3,Steelers,14,3,14,0,2012,Raiders,7,7,7,13
201209230rav,3,Patriots,13,7,7,3,2012,Ravens,0,14,7,10
201209240sea,3,Packers,0,0,6,6,2012,Seahawks,0,7,0,7
201209270rav,4,Browns,0,7,3,6,2012,Ravens,0,9,14,0
201209300ram,4,Seahawks,7,0,3,3,2012,Rams,3,10,3,3
201209300buf,4,Patriots,7,0,14,31,2012,Bills,0,14,7,7
201209300kan,4,Chargers,17,10,0,10,2012,Chiefs,0,6,7,7
201209300nyj,4,49ers,0,10,7,17,2012,Jets,0,0,0,0
201209300det,4,Vikings,10,3,7,0,2012,Lions,3,3,0,7
201209300htx,4,Titans,0,7,0,7,2012,Texans,14,0,14,10
201209300atl,4,Panthers,7,7,7,7,2012,Falcons,7,10,7,6
201209300crd,4,Dolphins,0,13,0,8,2012,Cardinals,0,0,7,14
201209300den,4,Raiders,3,3,0,0,2012,Broncos,10,0,21,6
201209300jax,4,Bengals,3,14,0,10,2012,Jaguars,0,7,3,0
201209300gnb,4,Saints,7,7,10,3,2012,Packers,7,14,0,7
201209300tam,4,Redskins,7,14,0,3,2012,Buccaneers,3,3,7,9
201209300phi,4,Giants,0,3,7,7,2012,Eagles,0,7,6,6
201210010dal,4,Bears,0,10,14,10,2012,Cowboys,0,7,3,8
201210040ram,5,Cardinals,3,0,0,0,2012,Rams,7,3,0,7
201210070nyg,5,Browns,14,3,3,7,2012,Giants,7,20,7,7
201210070kan,5,Ravens,3,0,6,0,2012,Chiefs,0,3,0,3
201210070pit,5,Eagles,0,0,7,7,2012,Steelers,0,10,0,6
201210070clt,5,Packers,7,14,0,6,2012,Colts,0,3,16,11
201210070cin,5,Dolphins,0,7,10,0,2012,Bengals,6,0,0,7
201210070was,5,Falcons,0,7,0,17,2012,Redskins,0,7,3,7
201210070car,5,Seahawks,3,3,7,3,2012,Panthers,0,3,7,2
201210070jax,5,Bears,3,0,10,28,2012,Jaguars,0,3,0,0
201210070min,5,Titans,0,0,0,7,2012,Vikings,7,6,10,7
201210070sfo,5,Bills,0,3,0,0,2012,49ers,3,14,7,21
201210070nwe,5,Broncos,0,7,7,7,2012,Patriots,7,10,14,0
201210070nor,5,Chargers,7,10,7,0,2012,Saints,7,7,7,10
201210080nyj,5,Texans,7,10,6,0,2012,Jets,7,0,7,3
201210110oti,6,Steelers,10,0,3,10,2012,Titans,6,10,0,10
201210140mia,6,Rams,6,0,0,8,2012,Dolphins,0,10,7,0
201210140tam,6,Chiefs,0,3,0,7,2012,Buccaneers,7,0,14,17
201210140atl,6,Raiders,3,10,0,7,2012,Falcons,0,7,6,10
201210140nyj,6,Colts,3,3,0,3,2012,Jets,0,21,7,7
201210140rav,6,Cowboys,7,3,10,9,2012,Ravens,3,14,7,7
201210140cle,6,Bengals,7,7,0,10,2012,Browns,0,7,6,21
201210140phi,6,Lions,6,0,0,17,2012,Eagles,0,7,6,10
201210140sea,6,Patriots,7,10,3,3,2012,Seahawks,10,0,0,14
201210140crd,6,Bills,9,0,7,0,2012,Cardinals,3,7,3,3
201210140sfo,6,Giants,0,10,13,3,2012,49ers,3,0,0,0
201210140was,6,Vikings,9,0,3,14,2012,Redskins,0,17,7,14
201210140htx,6,Packers,14,7,7,14,2012,Texans,0,10,7,7
201210150sdg,6,Broncos,0,0,14,21,2012,Chargers,10,14,0,0
201210180sfo,7,Seahawks,3,3,0,0,2012,49ers,3,0,7,3
201210210ram,7,Packers,10,0,7,13,2012,Rams,3,3,0,14
201210210tam,7,Saints,7,21,0,7,2012,Buccaneers,14,7,0,7
201210210htx,7,Ravens,3,0,7,3,2012,Texans,9,20,7,7
201210210clt,7,Browns,0,6,7,0,2012,Colts,7,7,3,0
201210210buf,7,Titans,14,7,7,7,2012,Bills,14,6,14,0
201210210car,7,Cowboys,0,3,10,6,2012,Panthers,0,7,0,7
201210210nyg,7,Redskins,3,10,0,10,2012,Giants,0,13,0,14
201210210min,7,Cardinals,0,7,0,7,2012,Vikings,7,7,7,0
201210210rai,7,Jaguars,7,10,3,3,2012,Raiders,3,3,7,10
201210210nwe,7,Jets,7,3,3,13,2012,Patriots,14,2,7,3
201210210cin,7,Steelers,3,11,3,7,2012,Bengals,7,7,3,0
201210220chi,7,Lions,0,0,0,7,2012,Bears,10,0,3,0
201210250min,8,Buccaneers,10,10,10,6,2012,Vikings,0,10,7,0
201210280pit,8,Redskins,0,6,3,3,2012,Steelers,10,10,7,0
201210280det,8,Seahawks,3,14,0,7,2012,Lions,7,7,0,14
201210280chi,8,Panthers,3,10,6,3,2012,Bears,7,0,0,16
201210280phi,8,Falcons,14,10,3,3,2012,Eagles,0,7,3,7
201210280gnb,8,Jaguars,3,9,0,3,2012,Packers,7,7,0,10
201210280oti,8,Colts,3,0,3,7,2012,Titans,3,7,0,3
201210280nyj,8,Dolphins,10,10,7,3,2012,Jets,0,0,3,6
201210280ram,8,Patriots,7,21,10,7,2012,Rams,7,0,0,0
201210280cle,8,Chargers,0,3,3,0,2012,Browns,7,0,0,0
201210280kan,8,Raiders,3,10,10,3,2012,Chiefs,0,6,3,7
201210280dal,8,Giants,13,10,0,6,2012,Cowboys,0,10,14,0
201210280den,8,Saints,0,7,0,7,2012,Broncos,7,10,7,10
201210290crd,8,49ers,7,10,7,0,2012,Cardinals,0,0,3,0
201211010sdg,9,Chiefs,0,3,3,7,2012,Chargers,7,3,0,21
201211040htx,9,Bills,0,6,3,0,2012,Texans,7,0,7,7
201211040clt,9,Dolphins,3,14,0,3,2012,Colts,7,6,7,3
201211040cin,9,Broncos,3,7,7,14,2012,Bengals,0,3,10,10
201211040gnb,9,Cardinals,0,7,10,0,2012,Packers,7,14,10,0
201211040cle,9,Ravens,14,0,0,11,2012,Browns,0,9,3,3
201211040oti,9,Bears,28,3,6,14,2012,Titans,2,3,7,8
201211040jax,9,Lions,0,21,0,10,2012,Jaguars,0,0,0,14
